book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url,NonEnglish
6991,7278837,7278837,9914053,6,1615579184,9781615579180.0,Jeff Kinney,2009.0,,Diary of a Wimpy Kid: #1-4,en-US,4.45,10752,10973,434,249,296,1053,2022,7353,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7016,773480,773480,160884,11,067988632X,9780679886330.0,"Stan Berenstain, Jan Berenstain",1968.0,"Inside, Outside, Upside Down","Inside, Outside, Upside Down (Berenstain Bears Bright and Early Board Book)",eng,4.13,15032,15184,124,230,744,3161,3680,7369,https://images.gr-assets.com/books/1428895593m/773480.jpg,https://images.gr-assets.com/books/1428895593s/773480.jpg,0
7019,825377,825377,2919579,23,763619612,9780763619620.0,Peter H. Reynolds,2003.0,The Dot,The Dot,en-US,4.26,17436,17666,1113,529,700,2316,4310,9811,https://images.gr-assets.com/books/1363702319m/825377.jpg,https://images.gr-assets.com/books/1363702319s/825377.jpg,0
7029,11233988,11233988,16160067,27,763655988,9780763655980.0,Jon Klassen,2011.0,I Want My Hat Back,I Want My Hat Back,eng,4.39,18489,18928,2240,283,461,1919,5136,11129,https://images.gr-assets.com/books/1327888784m/11233988.jpg,https://images.gr-assets.com/books/1327888784s/11233988.jpg,0
7045,462684,462684,1951159,50,440867576,9780440867580.0,"Jacqueline Wilson, Nick Sharratt",1991.0,The Story of Tracy Beaker,The Story of Tracy Beaker,eng,3.69,14772,15313,382,551,1470,4540,4373,4379,https://images.gr-assets.com/books/1320527485m/462684.jpg,https://images.gr-assets.com/books/1320527485s/462684.jpg,0
7075,159061,159061,153526,8,316236535,9780316236540.0,Ed Emberley,1992.0,"Go Away, Big Green Monster!","Go Away, Big Green Monster!",eng,4.21,14322,14417,437,236,633,2440,3711,7397,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7104,517344,517344,505277,34,786838825,9780786838820.0,"Sara Pennypacker, Marla Frazee",2006.0,"Clementine (Clementine, #1)","Clementine (Clementine, #1)",en-US,3.9,15584,16189,1602,501,1126,3690,5098,5774,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7144,9798177,9798177,14688339,52,316101877,9780316101880.0,"James Patterson, Chris Tebbetts, Laura Park",2011.0,,"Middle School: The Worst Years of My Life (Midde School, #1)",eng,4.01,14178,15319,1838,456,1010,2995,4301,6557,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7153,7955881,7955881,11645576,16,545208858,9780545208860.0,Kazu Kibuishi,2010.0,Amulet: Book Three: The Cloud Searchers,"The Cloud Searchers (Amulet, #3)",eng,4.36,15936,16272,934,91,297,2085,5056,8743,https://images.gr-assets.com/books/1422028852m/7955881.jpg,https://images.gr-assets.com/books/1422028852s/7955881.jpg,0
7174,6696465,6696465,6892105,16,545052424,9780545052430.0,Wendy Mass,2010.0,Finally,"Finally (Willow Falls, #2)",,4.19,13268,14951,1114,185,600,2422,4663,7081,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7181,12926804,12926804,15093617,12,399256156,9780399256160.0,Lynda Mullaly Hunt,2012.0,,One for the Murphys,eng,4.31,16058,17018,2088,202,472,2102,5260,8982,https://images.gr-assets.com/books/1320344047m/12926804.jpg,https://images.gr-assets.com/books/1320344047s/12926804.jpg,0
7195,47878,47878,46861,21,043984665X,9780439846650.0,Jenny Nimmo,2007.0,"Charlie Bone and the Beast (The Children of the Red King, # 6)","Charlie Bone and the Beast (The Children of the Red King, #6)",en-US,3.93,16397,16803,264,271,970,4251,5490,5821,https://images.gr-assets.com/books/1290344896m/47878.jpg,https://images.gr-assets.com/books/1290344896s/47878.jpg,0
7229,9858488,9858488,14749689,16,374379939,9780374379930.0,Jack Gantos,2011.0,,Dead End in Norvelt,eng,3.72,15877,16432,2996,570,1393,4440,5752,4277,https://images.gr-assets.com/books/1371074276m/9858488.jpg,https://images.gr-assets.com/books/1371074276s/9858488.jpg,0
7236,7926,7926,361114,31,385732953,9780385732960.0,Sydney Taylor,1951.0,All-of-a-Kind Family,"All-of-a-Kind Family (All-of-a-Kind Family, #1)",eng,4.23,18383,19119,759,337,558,2869,6002,9353,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7266,6671,6671,3159194,71,037581423X,9780375814240.0,Roald Dahl,1977.0,The Wonderful Story Of Henry Sugar And Six More,The Wonderful Story of Henry Sugar and Six More,eng,4.15,13419,16370,840,97,510,3073,5928,6762,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7283,7909,7909,10931,16,64400964,9780064400960.0,"Maud Hart Lovelace, Lois Lenski",1940.0,Betsy-Tacy,"Betsy-Tacy (Betsy-Tacy, #1)",en-US,4.07,18024,18558,877,591,747,3406,5777,8037,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7298,577542,577542,359486,77,688143202,9780688143210.0,"Rudyard Kipling, Jerry Pinkney",1894.0,Rikki-Tikki-Tavi,Rikki-Tikki-Tavi,,3.96,13851,18495,706,299,918,4434,6390,6454,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7305,20912424,20912424,40277782,21,803740816,9780803740820.0,"Kimberly Brubaker Bradley, مرضیه ورشوساز",2015.0,,The War that Saved My Life (The War That Saved My Life #1),eng,4.43,18782,20658,3796,318,349,1564,6319,12108,https://images.gr-assets.com/books/1453342842m/20912424.jpg,https://images.gr-assets.com/books/1453342842s/20912424.jpg,0
7335,845403,845403,94898,30,688040454,9780688040450.0,John Steptoe,1986.0,Mufaro's Beautiful Daughters: An African Tale,Mufaro's Beautiful Daughters: An African Tale,en-US,4.32,16479,16695,697,174,392,2331,4824,8974,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7340,138069,138069,133087,18,618007016,9780618007010.0,David Wiesner,2001.0,The Three Pigs,The Three Pigs,en-US,4.15,16295,16385,1749,278,713,2977,4781,7636,https://images.gr-assets.com/books/1172092242m/138069.jpg,https://images.gr-assets.com/books/1172092242s/138069.jpg,0
7343,563887,563887,1426160,9,590462253,9780590462260.0,"John Lawrence Peterson, Roberta Carter Clark",1967.0,The Littles,The Littles,,3.98,15650,15744,225,255,734,3941,4883,5931,https://images.gr-assets.com/books/1360058166m/563887.jpg,https://images.gr-assets.com/books/1360058166s/563887.jpg,0
7345,12125,12125,213788,42,689851324,9780689851320.0,Cynthia Voigt,1981.0,"Homecoming (Tillerman Family, #1)","Homecoming (Tillerman Cycle, #1)",eng,3.92,17023,18107,1077,546,1097,3864,6414,6186,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7350,163465,163465,1258731,56,435124773,9780435124780.0,Katherine Paterson,1978.0,The Great Gilly Hopkins,The Great Gilly Hopkins,eng,3.83,15886,17596,983,547,1170,4460,6014,5405,https://images.gr-assets.com/books/1443418961m/163465.jpg,https://images.gr-assets.com/books/1443418961s/163465.jpg,0
7358,8619814,8619814,13490451,74,375868704,9780375868700.0,John  Stephens,2011.0,The Emerald Atlas,"The Emerald Atlas (The Books of Beginning, #1)",eng,3.92,15057,16955,2061,352,1008,3773,6366,5456,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7395,14481,14481,1508836,18,60266880,9780060266880.0,"Peggy Parish, Wallace Tripp",1971.0,"Come Back, Amelia Bedelia","Come Back, Amelia Bedelia",,4.25,14154,14322,115,195,452,2495,3580,7600,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7417,765148,765148,2260195,49,439287197,9780439287200.0,"Giles Andreae, Guy Parker-Rees",,,Giraffes Can't Dance,en-US,4.28,14144,15478,946,154,438,2358,4543,7985,https://images.gr-assets.com/books/1306505271m/765148.jpg,https://images.gr-assets.com/books/1306505271s/765148.jpg,0
7422,1967070,1967070,21987573,24,006082543X,9780060825430.0,"Neil Gaiman, P. Craig Russell",2008.0,Coraline,Coraline (Illustrated/Graphic Novel Edition),eng,3.96,14909,16240,1402,245,825,3782,5867,5521,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7430,17533,17533,2080617,220,316030899,9780316030890.0,Louisa May Alcott,1876.0,Rose in Bloom,"Rose in Bloom (Eight Cousins, #2)",en-US,4.03,16842,18265,430,329,838,3875,6112,7111,https://images.gr-assets.com/books/1344269387m/17533.jpg,https://images.gr-assets.com/books/1344269387s/17533.jpg,0
7468,15673,15673,226002,25,747569118,9780747569110.0,Louis Sachar,1995.0,Wayside School Gets a Little Stranger,Wayside School Gets A Little Stranger (Wayside School #3),eng,4.18,15566,16501,435,208,599,2935,5001,7758,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7481,821003,821003,3355608,63,525444459,9780525444460.0,"A.A. Milne, Ernest H. Shepard",1924.0,When We Were Very Young,"When We Were Very Young (Winnie-the-Pooh, #3)",en-US,4.32,17922,18677,343,145,472,2823,5139,10098,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7493,2108198,2108198,2113600,37,747595380,9780747595380.0,"Neil Gaiman, Mark Buckingham",2008.0,Odd and the Frost Giants,Odd and the Frost Giants,eng,3.95,15407,20286,2570,81,687,5043,8927,5548,https://images.gr-assets.com/books/1323790894m/2108198.jpg,https://images.gr-assets.com/books/1323790894s/2108198.jpg,0
7504,766917,766917,3259531,24,140309276,9780140309270.0,Robert McCloskey,1942.0,Homer Price,Homer Price (A Puffin Book),eng,4.07,16836,17255,444,253,666,3602,5764,6970,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7524,19314,19314,2056506,96,140317201,9780140317210.0,"Astrid Lindgren, Patricia Crampton, Trina Schart Hyman",1981.0,Ronja Rövardotter,"Ronia, the Robber's Daughter",eng,4.27,14470,18360,580,147,475,2623,6056,9059,https://images.gr-assets.com/books/1451632787m/19314.jpg,https://images.gr-assets.com/books/1451632787s/19314.jpg,0
7526,235127,235127,6573248,20,1416909834,9781416909840.0,Andrew Clements,2007.0,No Talking,No Talking,eng,3.94,14083,14531,1070,264,875,3428,4864,5100,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7539,1809175,1809175,1808499,50,006137587X,9780061375870.0,"Sarah Prineas, Antonio Javier Caparo",2008.0,The Magic Thief,"The Magic Thief (Magic Thief, #1)",eng,3.94,14371,15260,1093,363,874,3396,5338,5289,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7580,9366879,9366879,14250389,7,545141028,9780545141020.0,"Tom Sniegoski, Jeff Smith, Thomas E. Sniegoski, Steve Hamaker",2009.0,"Bone: Quest For The Spark, Book One","Bone: Quest for the Spark, Vol. 1",eng,4.33,11416,11444,106,184,415,1582,2498,6765,https://images.gr-assets.com/books/1328839457m/9366879.jpg,https://images.gr-assets.com/books/1328839457s/9366879.jpg,0
7588,6871737,6871737,7088141,15,375836888,9780375836890.0,Jennifer L. Holm,2010.0,,Turtle in Paradise,en-US,3.93,14714,15179,1712,298,803,3534,5590,4954,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7611,28351,28351,1579656,25,7169922,9780007169920.0,Dr. Seuss,1937.0,And to Think That I Saw It on Mulberry Street,And to Think That I Saw it on Mulberry Street,en-US,3.99,17584,19213,508,251,1069,4766,5675,7452,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7646,197436,197436,2029633,1,1561371734,9781561371730.0,Gloria Levine,,,Ralph S. Mouse by Beverly Cleary: Teacher Guide (Novel Units),,3.95,14513,14513,49,355,659,3626,4548,5325,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7685,11699349,11699349,16646457,10,039925644X,9780399256450.0,Kristin Levine,2012.0,The Lions of Little Rock,The Lions of Little Rock,eng,4.22,12962,13692,1632,304,447,1744,4655,6542,https://images.gr-assets.com/books/1442034711m/11699349.jpg,https://images.gr-assets.com/books/1442034711s/11699349.jpg,0
7696,821000,821000,1359963,58,525444467,9780525444470.0,"A.A. Milne, Ernest H. Shepard",1927.0,Now We Are Six,"Now We Are Six (Winnie-the-Pooh, #4)",eng,4.38,15840,16568,287,85,355,2267,4411,9450,https://images.gr-assets.com/books/1348199373m/821000.jpg,https://images.gr-assets.com/books/1348199373s/821000.jpg,0
7717,621739,621739,3012947,24,142407089,9780142407080.0,Wanda Gág,1928.0,Millions of Cats,Millions of Cats,,4.08,16991,17260,612,282,921,3510,4888,7659,https://images.gr-assets.com/books/1318725166m/621739.jpg,https://images.gr-assets.com/books/1318725166s/621739.jpg,0
7720,208146,208146,201468,23,395570352,9780395570360.0,Allen Say,1993.0,Grandfather's Journey,Grandfather's Journey,en-US,4.12,13337,13547,1138,257,579,2453,4269,5989,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7730,7268995,7268995,8391024,18,1596434023,9781596434030.0,"Philip C. Stead, Erin E. Stead",2010.0,A Sick Day for Amos McGee,A Sick Day for Amos McGee,en-US,4.25,15444,15473,1925,275,522,2192,4630,7854,https://images.gr-assets.com/books/1312019421m/7268995.jpg,https://images.gr-assets.com/books/1312019421s/7268995.jpg,0
7737,60177,60177,891152,262,543895149,9780543895140.0,L. Frank Baum,1907.0,Ozma of Oz,"Ozma of Oz (Oz, #3)",eng,3.97,14829,17270,777,140,660,4484,6356,5630,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7753,1908511,1908511,1910398,10,1423109600,9781423109600.0,Mo Willems,2008.0,The Pigeon Wants a Puppy!,The Pigeon Wants a Puppy!,en-US,4.37,17490,17555,730,213,496,2174,4458,10214,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7792,7825557,7825557,10874302,28,525423346,9780525423350.0,Adam Gidwitz,2010.0,A Tale Dark and Grimm,"A Tale Dark & Grimm (A Tale Dark & Grimm, #1)",en-US,4.04,15041,17643,2875,344,926,3488,5866,7019,https://images.gr-assets.com/books/1345696603m/7825557.jpg,https://images.gr-assets.com/books/1345696603s/7825557.jpg,0
7806,181077,181077,2029501,66,,9780698118030.0,"Eleanor Coerr, Ronald Himler",1977.0,Sadako and the Thousand Paper Cranes,Sadako and the Thousand Paper Cranes,,4.09,14578,16161,1195,160,562,3208,5901,6330,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7833,17567,17567,1194469,213,1576469115,9781576469120.0,Gene Stratton-Porter,1909.0,A Girl of the Limberlost,"A Girl of the Limberlost (Limberlost, #2)",eng,4.14,13071,15705,1242,230,628,2788,5194,6865,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7878,417524,417524,150331,15,670878553,9780670878550.0,Simms Taback,1977.0,Joseph Had a Little Overcoat,Joseph Had a Little Overcoat,eng,4.12,14810,14844,1009,331,634,2661,4493,6725,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7891,635083,635083,984587,21,688114490,9780688114500.0,Kevin Henkes,1993.0,Owen,Owen,eng,4.25,14919,15077,548,154,437,2390,4542,7554,https://images.gr-assets.com/books/1415585883m/635083.jpg,https://images.gr-assets.com/books/1415585883s/635083.jpg,0
7899,280240,280240,271837,21,140558640,9780140558650.0,Paul O. Zelinsky,1986.0,Rumpelstilzchen,Rumpelstiltskin,eng,4.23,14306,14623,514,77,364,2801,4308,7073,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7905,12081467,12081467,17049448,27,375868429,9780375868430.0,Carl Hiaasen,2012.0,Chomp!,Chomp,eng,3.93,12832,14252,1864,214,657,3342,5684,4355,https://images.gr-assets.com/books/1320532144m/12081467.jpg,https://images.gr-assets.com/books/1320532144s/12081467.jpg,0
7928,815158,815158,2028676,12,525456074,9780525456070.0,Paul O. Zelinsky,1997.0,Rapunzel,Rapunzel,eng,4.16,13896,14376,921,121,466,2934,4328,6527,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7951,825576,825576,334487,23,307021106,9780307021110.0,"Kathryn Jackson, Byron Jackson, Gustav Tenggren",1947.0,The Saggy Baggy Elephant (Little Golden Book),The Saggy Baggy Elephant (A Little Golden Book),eng,4.06,15288,15397,135,191,724,3627,4240,6615,https://images.gr-assets.com/books/1320481063m/825576.jpg,https://images.gr-assets.com/books/1320481063s/825576.jpg,0
7989,20878809,20878809,40218701,21,553499084,9780553499090.0,R.J. Palacio,2014.0,The Julian chapter,The Julian Chapter (Wonder Story),eng,4.31,10437,15000,1808,144,351,1867,4942,7696,https://images.gr-assets.com/books/1399502333m/20878809.jpg,https://images.gr-assets.com/books/1399502333s/20878809.jpg,0
8013,20821299,20821299,40167157,24,803741715,9780803741710.0,B.J. Novak,2014.0,The Book with No Pictures,The Book with No Pictures,eng,4.34,13984,14548,2277,336,434,1549,3909,8320,https://images.gr-assets.com/books/1400873472m/20821299.jpg,https://images.gr-assets.com/books/1400873472s/20821299.jpg,0
8021,828015,828015,1798108,64,888994168,9780888994160.0,Deborah Ellis,2000.0,The Breadwinner,"The Breadwinner (The Breadwinner, #1)",eng,3.93,11816,13872,1497,277,753,3090,5280,4472,https://images.gr-assets.com/books/1388330682m/828015.jpg,https://images.gr-assets.com/books/1388330682s/828015.jpg,0
8055,94807,94807,91397,8,60267887,9780060267890.0,Arnold Lobel,1987.0,Frog And Toad Book Set: Frog And Toad Are Friends; Frog And Toad Together; Days With Frog And Toad; Frog And Toad All Year,The Frog and Toad Treasury: Frog and Toad are Friends/Frog and Toad Together/Frog and Toad All Year  (Frog and Toad #1-3),,4.4,13214,14203,206,112,313,1900,3320,8558,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8059,22402972,22402972,41828131,30,399162593,9780399162600.0,Lynda Mullaly Hunt,2015.0,Fish In A Tree,Fish in a Tree,eng,4.28,15582,16881,2938,252,433,2043,5752,8401,https://images.gr-assets.com/books/1403181554m/22402972.jpg,https://images.gr-assets.com/books/1403181554s/22402972.jpg,0
8072,267972,267972,259783,29,380704420,9780380704420.0,Mary Downing Hahn,1986.0,,Wait Till Helen Comes,eng,4.14,13629,15444,1757,153,556,2993,5033,6709,https://images.gr-assets.com/books/1486692223m/267972.jpg,https://images.gr-assets.com/books/1486692223s/267972.jpg,0
8111,11831,11831,1968913,40,689863624,9780689863620.0,Cynthia Voigt,1982.0,"Dicey's Song (Tillerman Family, #2)","Dicey's Song (Tillerman Cycle, #2)",eng,3.94,14926,15683,607,348,816,3573,5623,5323,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8153,37187,37187,843214,44,763618985,9780763618990.0,Kate DiCamillo,2001.0,The Tiger Rising,The Tiger Rising,eng,3.78,14832,15625,1919,323,1198,4365,5496,4243,https://images.gr-assets.com/books/1479692331m/37187.jpg,https://images.gr-assets.com/books/1479692331s/37187.jpg,0
8161,19307,19307,1316342,68,670557110,9780670557110.0,"Astrid Lindgren, Gerry Bothmer",1948.0,Pippi Långstrump i Söderhavet,Pippi in the South Seas,en-US,4.1,13911,14941,209,213,553,3072,4735,6368,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8192,6694,6694,419514,75,140568190,9780140568200.0,"Roald Dahl, Quentin Blake",1985.0,The Giraffe and the Pelly and Me,The Giraffe and the Pelly and Me,eng,3.8,14180,16489,813,126,1059,5264,5628,4412,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8218,236056,236056,639745,43,590590898,9780590590890.0,Louis Sachar,1987.0,There's a Boy in the Girls' Bathroom,There's a Boy in the Girls' Bathroom,eng,3.95,12732,15093,1380,346,933,3488,4763,5563,https://images.gr-assets.com/books/1346870062m/236056.jpg,https://images.gr-assets.com/books/1346870062s/236056.jpg,0
8260,1918702,1918702,339327,17,399216197,9780399216190.0,Ed Young,1989.0,Lon Po Po,Lon Po Po: A Red-Riding Hood Story from China,eng,4.03,14340,14551,863,262,626,3197,4759,5707,https://images.gr-assets.com/books/1265127897m/1918702.jpg,https://images.gr-assets.com/books/1265127897s/1918702.jpg,0
8262,45181,45181,975095,278,140367357,9780140367360.0,E. Nesbit,1902.0,Five Children and It,"Five Children and It (Five Children, #1)",eng,3.88,16059,18074,748,354,1106,4620,6341,5653,https://images.gr-assets.com/books/1327882197m/45181.jpg,https://images.gr-assets.com/books/1327882197s/45181.jpg,0
8373,623976,623976,2591148,34,439925509,9780439925500.0,Brandon Sanderson,2007.0,Alcatraz Versus the Evil Librarians,"Alcatraz Versus the Evil Librarians (Alcatraz, #1)",eng,3.87,13474,15374,2393,328,937,3729,5745,4635,https://images.gr-assets.com/books/1332516621m/623976.jpg,https://images.gr-assets.com/books/1332516621s/623976.jpg,0
8383,13513205,13513205,19068510,7,374386153,9780374386150.0,"Hope Larson, Madeleine L'Engle",2012.0,A Wrinkle in Time: The Graphic Novel,A Wrinkle in Time: The Graphic Novel,eng,3.95,12337,12650,1265,370,761,2749,4061,4709,https://images.gr-assets.com/books/1334801023m/13513205.jpg,https://images.gr-assets.com/books/1334801023s/13513205.jpg,0
8429,13623777,13623777,19213015,14,006174266X,9780061742670.0,Gordon Korman,2012.0,Ungifted,Ungifted,eng,4.0,11956,12727,1703,283,548,2593,4806,4497,https://images.gr-assets.com/books/1340757270m/13623777.jpg,https://images.gr-assets.com/books/1340757270s/13623777.jpg,0
8438,6345760,6345760,6532095,50,763644102,9780763644110.0,"Kate DiCamillo, Yoko Tanaka",2009.0,The Magician's Elephant,The Magician's Elephant,eng,3.82,14726,16108,2735,255,1109,4342,5960,4442,https://images.gr-assets.com/books/1320520056m/6345760.jpg,https://images.gr-assets.com/books/1320520056s/6345760.jpg,0
8455,30125,30125,19157021,16,60256575,9780060256580.0,Shel Silverstein,1981.0,The Missing Piece Meets the Big O,The Missing Piece Meets the Big O ,en-US,4.32,9056,10135,458,70,302,1496,2750,5517,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8477,351023,351023,341267,44,141319623,9780141319630.0,Jill Murphy,,The Worst Witch,"The Worst Witch (Worst Witch, #1)",,3.94,13003,13661,341,216,725,3580,4344,4796,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8521,22749539,22749539,42294915,21,439874025,9780439874020.0,Pam Muñoz Ryan,2015.0,Echo,Echo,eng,4.36,14864,15642,3526,208,359,1555,5013,8507,https://images.gr-assets.com/books/1460587774m/22749539.jpg,https://images.gr-assets.com/books/1460587774s/22749539.jpg,0
8548,13531024,13531024,19092692,20,763655996,9780763655990.0,Jon Klassen,2012.0,This is Not My Hat,This is Not My Hat,eng,4.23,14779,14941,2377,312,559,1986,4655,7429,https://images.gr-assets.com/books/1360096324m/13531024.jpg,https://images.gr-assets.com/books/1360096324s/13531024.jpg,0
8585,920780,920780,905812,17,439050235,9780439050230.0,David Shannon,2002.0,Duck On A Bike,Duck On A Bike,eng,4.06,12461,12554,452,227,659,2615,3690,5363,https://images.gr-assets.com/books/1328870602m/920780.jpg,https://images.gr-assets.com/books/1328870602s/920780.jpg,0
